Geneid	groups	description
PBANKA_1238600	6	divalent metal transporter, putative
PBANKA_1239800	6	zinc finger protein, putative
PBANKA_1240900	6	conserved Plasmodium protein, unknown function
PBANKA_1242700	6	AP-1/2 complex subunit beta, putative
PBANKA_1243600	6	conserved Plasmodium protein, unknown function
PBANKA_1244051	6	tRNA Arginine
PBANKA_1244800	6	conserved Plasmodium protein, unknown function
PBANKA_1306100	6	GTP-binding protein YihA2, putative
PBANKA_1309600	6	conserved Plasmodium protein, unknown function
PBANKA_1317600	6	conserved Plasmodium protein, unknown function
PBANKA_1318000	6	SNF1-related serine/threonine protein kinase KIN
PBANKA_1319200	6	AP-1 complex subunit gamma, putative
PBANKA_1319400	6	conserved Plasmodium protein, unknown function
PBANKA_1323100	6	conserved Plasmodium protein, unknown function
PBANKA_1324200	6	conserved Plasmodium protein, unknown function
PBANKA_1325800	6	conserved Plasmodium protein, unknown function
PBANKA_1331500	6	telomere length and silencing protein 1, putative
PBANKA_1336300	6	GTPase-activating protein, putative
PBANKA_1339200	6	conserved Plasmodium protein, unknown function
PBANKA_1346750	6	small nucleolar RNA snoR18
PBANKA_1350800	6	mitochondrial intermediate peptidase, putative
PBANKA_1351000	6	1-deoxy-D-xylulose 5-phosphate synthase, putative
PBANKA_1352641	6	tRNA Proline
PBANKA_1354000	6	RNA lariat debranching enzyme, putative
PBANKA_1354351	6	tRNA Arginine
PBANKA_1354550	6	small nucleolar RNA snoR20
PBANKA_1363300	6	conserved Plasmodium protein, unknown function
PBANKA_1364250	6	small nucleolar RNA snoR21
PBANKA_1364800	6	ABC transporter B family member 6, putative
PBANKA_1365721	6	conserved rodent malaria protein, unknown function
PBANKA_1400051	6	PIR protein
PBANKA_1400071	6	PIR protein
PBANKA_1402000	6	sodium/hydrogen exchanger, putative
PBANKA_1402100	6	conserved Plasmodium protein, unknown function
PBANKA_1410400	6	V-type proton ATPase catalytic subunit A, putative
PBANKA_1410500	6	malonyl CoA-acyl carrier protein transacylase, putative
PBANKA_1411000	6	conserved Plasmodium protein, unknown function
PBANKA_1411500	6	conserved Plasmodium protein, unknown function
PBANKA_1412300	6	ankyrin-repeat protein, putative
PBANKA_1415500	6	U4/U6.U5 tri-snRNP-associated protein 2, putative
PBANKA_1416700	6	glycerol-3-phosphate 1-O-acyltransferase
PBANKA_1416800	6	conserved Plasmodium protein, unknown function
PBANKA_1419900	6	cGMP-specific 3',5'-cyclic phosphodiesterase gamma, putative
PBANKA_1421261	6	tRNA Serine
PBANKA_1422300	6	FAD-dependent monooxygenase, putative
PBANKA_1429900	6	GPI ethanolamine phosphate transferase 3, putative
PBANKA_1430500	6	conserved protein, unknown function
PBANKA_1433300	6	conserved Plasmodium protein, unknown function
PBANKA_1433700	6	conserved Plasmodium protein, unknown function
PBANKA_1435300	6	pre-mRNA-processing factor 17, putative
PBANKA_1435900	6	conserved Plasmodium protein, unknown function
PBANKA_1437900	6	conserved Plasmodium protein, unknown function
PBANKA_1443600	6	conserved Plasmodium protein, unknown function
PBANKA_1445200	6	WD repeat-containing protein, putative
PBANKA_1450800	6	conserved Plasmodium protein, unknown function
PBANKA_1450900	6	conserved protein, unknown function
PBANKA_1452100	6	conserved Plasmodium protein, unknown function
PBANKA_1454300	6	vacuolar protein sorting-associated protein 16, putative
PBANKA_1457000	6	ubiquitin-conjugating enzyme E2, putative
PBANKA_1457300	6	glucose inhibited division protein a homologue, putative
PBANKA_1462500	6	leucine-rich repeat protein
PBANKA_1462600	6	conserved Plasmodium protein, unknown function
PBANKA_1464100	6	coronin
PBANKA_1464841	6	tRNA Valine
PBANKA_1465300	6	PIR protein, pseudogene
PBANKA_1466141	6	fam-a protein
PBANKA_API00270	6	probable protein, unknown function
PBANKA_API00320	6	probable protein, unknown function
PBANKA_API00330	6	apicoplast ribosomal protein S5
PBANKA_API00340	6	apicoplast ribosomal protein L6
PBANKA_API00370	6	apicoplast ribosomal protein S17
PBANKA_API00390	6	ribosomal protein S3, putative
PBANKA_API00430	6	50S ribosomal protein L4, putative
PBANKA_0106000	7	G-protein associated signal transduction protein, putative
PBANKA_0106800	7	conserved Plasmodium protein, unknown function
PBANKA_0107000	7	conserved Plasmodium protein, unknown function
PBANKA_0110000	7	60S ribosomal protein L39, putative
PBANKA_0111500	7	conserved Plasmodium protein, unknown function
PBANKA_0111800	7	AP-3 complex subunit beta, putative
PBANKA_0112000	7	syntaxin-binding protein, putative
PBANKA_0112400	7	cytosolic Fe-S cluster assembly factor NAR1, putative
PBANKA_0201700	7	conserved Plasmodium protein, unknown function
PBANKA_0202000	7	eukaryotic translation initiation factor 4E, putative
PBANKA_0202200	7	conserved Plasmodium protein, unknown function
PBANKA_0203650	7	conserved protein, unknown function
PBANKA_0203750	7	phosphatidate cytidylyltransferase, putative
PBANKA_0204900	7	DnaJ domain-containing protein, putative
PBANKA_0205500	7	conserved Plasmodium protein, unknown function
PBANKA_0207900	7	conserved Plasmodium protein, unknown function
PBANKA_0209800	7	conserved protein, unknown function
PBANKA_0209900	7	nucleoside transporter 4, putative
PBANKA_0210300	7	seipin domain-containing protein, putative
PBANKA_0302300	7	aspartate aminotransferase, putative
PBANKA_0304200	7	DNA-directed RNA polymerase III subunit RPC10, putative
PBANKA_0304300	7	adenylosuccinate lyase, putative
PBANKA_0305300	7	KRR1 small subunit processome component, putative
PBANKA_0305700	7	ribosome-recycling factor, putative
PBANKA_0305800	7	SHS2 domain-containing protein, putative
PBANKA_0308500	7	tyrosine kinase-like protein, putative
PBANKA_0310400	7	tetratricopeptide repeat protein, putative
PBANKA_0311100	7	ribosomal protein L13, mitochondrial, putative
PBANKA_0311200	7	conserved protein, unknown function
PBANKA_0312900	7	Alba domain-containing protein, putative
PBANKA_0313100	7	vacuolar protein sorting-associated protein 45, putative
PBANKA_0314000	7	AP-2 complex subunit sigma, putative
PBANKA_0314900	7	SUZ domain-containing protein, putative
PBANKA_0315000	7	rRNA methyltransferase, putative
PBANKA_0315400	7	pre-mRNA-processing protein 45, putative
PBANKA_0315410	7	ribonuclease P
PBANKA_0315700	7	conserved Plasmodium protein, unknown function
PBANKA_0403100	7	1-cys-glutaredoxin-like protein-1, putative
PBANKA_0403400	7	conserved protein, unknown function
PBANKA_0405310	7	small nucleolar RNA snoR03
PBANKA_0408600	7	eukaryotic translation initiation factor 3 subunit K, putative
PBANKA_0413200	7	conserved Plasmodium protein, unknown function
PBANKA_0413600	7	zinc finger protein, putative
PBANKA_0414800	7	arginase
PBANKA_0417500	7	60S ribosomal protein L32, putative
PBANKA_0505500	7	apicoplast integral membrane protein, putative
PBANKA_0505800	7	deoxyribose-phosphate aldolase, putative
PBANKA_0508700	7	conserved Plasmodium protein, unknown function
PBANKA_0509100	7	conserved Plasmodium protein, unknown function
PBANKA_0509400	7	ATP synthase mitochondrial F1 complex assembly factor 2, putative
PBANKA_0509500	7	conserved protein, unknown function
PBANKA_0510400	7	conserved protein, unknown function
PBANKA_0511600	7	conserved Plasmodium protein, unknown function
PBANKA_0512300	7	RING zinc finger protein, putative
PBANKA_0512400	7	rRNA-processing protein EBP2, putative
PBANKA_0513200	7	WD repeat-containing protein, putative
PBANKA_0513300	7	conserved protein, unknown function
PBANKA_0515800	7	ribosome maturation factor RimM, putative
PBANKA_0522800	7	40S ribosomal protein S19, putative
PBANKA_0523000	7	conserved Plasmodium protein, unknown function
PBANKA_0600700	7	conserved Plasmodium protein, unknown function
PBANKA_0601500	7	trimethylguanosine synthase, putative
PBANKA_0601700	7	conserved Plasmodium protein, unknown function
PBANKA_0601800	7	DNA/RNA-binding protein, putative
PBANKA_0604000	7	conserved Plasmodium protein, unknown function
PBANKA_0608000	7	porphobilinogen deaminase
PBANKA_0612500	7	mediator of RNA polymerase II transcription subunit 8, putative
PBANKA_0613900	7	PDCD2 domain-containing protein, putative
PBANKA_0615100	7	queuine tRNA-ribosyltransferase, putative
PBANKA_0616600	7	ATP synthase F0 subunit a-like protein, putative
PBANKA_0616800	7	actin-related protein, putative
PBANKA_0617200	7	40S ribosomal protein S10, putative
PBANKA_0617600	7	pre-rRNA-processing protein ESF2, putative
PBANKA_0617700	7	conserved protein, unknown function
PBANKA_0619400	7	V-type ATPase V0 subunit e, putative
PBANKA_0619800	7	zinc finger protein, putative
PBANKA_0619900	7	Obg-like ATPase 1, putative
PBANKA_0620700	7	conserved Plasmodium protein, unknown function
PBANKA_0621700	7	type 2A phosphatase-associated protein 42, putative
PBANKA_0622700	7	mago nashi protein homologue, putative
PBANKA_0702600	7	conserved Plasmodium protein, unknown function
PBANKA_0703400	7	conserved Plasmodium protein, unknown function
PBANKA_0709700	7	protein kinase 1
PBANKA_0709800	7	conserved Plasmodium protein, unknown function
PBANKA_0709900	7	conserved Plasmodium protein, unknown function
PBANKA_0710000	7	conserved Plasmodium protein, unknown function
PBANKA_0710300	7	protein transport protein YIF1, putative
PBANKA_0710700	7	RNA-binding protein, putative
PBANKA_0710900	7	U6 snRNA-associated Sm-like protein LSm3, putative
PBANKA_0711100	7	conserved Plasmodium protein, unknown function
PBANKA_0712000	7	U3 small nucleolar ribonucleoprotein protein IMP4, putative
PBANKA_0712700	7	zinc finger protein, putative
PBANKA_0713100	7	rhoptry neck protein 5
PBANKA_0713700	7	tRNA modification GTPase, putative
PBANKA_0714700	7	phosphopantothenoylcysteine decarboxylase, putative
PBANKA_0714800	7	ribosome assembly protein RRB1, putative
PBANKA_0715100	7	ubiquitin, putative
PBANKA_0717700	7	conserved Plasmodium protein, unknown function
PBANKA_0718900	7	conserved Plasmodium protein, unknown function
PBANKA_0719600	7	memo-like protein
PBANKA_0805300	7	conserved Plasmodium protein, unknown function
PBANKA_0808420	7	tubulin-specific chaperone, putative
PBANKA_0809200	7	ribosomal protein L35, apicoplast, putative
PBANKA_0814200	7	elongation factor 1-beta, putative
PBANKA_0817600	7	methyltransferase, putative
PBANKA_0820400	7	major facilitator superfamily domain-containing protein, putative
PBANKA_0820600	7	pyridoxal phosphate homeostasis protein, putative
PBANKA_0821000	7	chaperone, putative
PBANKA_0825000	7	conserved Plasmodium protein, unknown function
PBANKA_0825600	7	splicing factor 3A subunit 3, putative
PBANKA_0826100	7	proline--tRNA ligase, putative
PBANKA_0829100	7	conserved Plasmodium protein, unknown function
PBANKA_0831700	7	NifU-like protein, putative
PBANKA_0832400	7	conserved protein, unknown function
PBANKA_0833400	7	apicoplast ribosomal protein S6, putative
PBANKA_0834500	7	conserved Plasmodium protein, unknown function
PBANKA_0834800	7	histidine--tRNA ligase, putative
PBANKA_0834900	7	TFIIH basal transcription factor complex helicase XPD subunit, putative
PBANKA_0835800	7	U2 small nuclear ribonucleoprotein B'', putative
PBANKA_0836941	7	fam-b protein
PBANKA_0906300	7	methyltransferase, putative
PBANKA_0906800	7	conserved Plasmodium protein, unknown function
PBANKA_0912800	7	conserved Plasmodium protein, unknown function
PBANKA_0912900	7	conserved Plasmodium protein, unknown function
PBANKA_0914900	7	conserved Plasmodium protein, unknown function
PBANKA_0917000	7	conserved Plasmodium protein, unknown function
PBANKA_0917700	7	methyltransferase, putative
PBANKA_0917990	7	small nucleolar RNA snoR13
PBANKA_0918100	7	60S ribosomal protein L38, putative
PBANKA_0922800	7	small nuclear ribonucleoprotein Sm D1, putative
PBANKA_0923000	7	DNA-directed RNA polymerase, putative
PBANKA_0923500	7	ribosome biogenesis regulatory protein, putative
PBANKA_0923900	7	U6 snRNA-associated Sm-like protein LSm1, putative
PBANKA_0924400	7	13 kDa ribonucleoprotein-associated protein, putative
PBANKA_0926000	7	conserved Plasmodium protein, unknown function
PBANKA_0927100	7	conserved protein, unknown function
PBANKA_0928000	7	conserved Plasmodium protein, unknown function
PBANKA_0929100	7	acyl-CoA-binding protein, putative
PBANKA_0939400	7	prefoldin, putative
PBANKA_0940400	7	conserved Plasmodium protein, unknown function
PBANKA_0942100	7	metabolite/drug transporter, putative
PBANKA_1002200	7	6-cysteine protein P52
PBANKA_1004900	7	transcription factor, putative
PBANKA_1006700	7	U4/U6 small nuclear ribonucleoprotein PRP31, putative
PBANKA_1006800	7	protein SOF1, putative
PBANKA_1012100	7	HP12 protein homolog, putative
PBANKA_1012500	7	leucine-rich repeat protein
PBANKA_1012900	7	SNARE protein, putative
PBANKA_1013500	7	large subunit GTPase 1, putative
PBANKA_1014700	7	conserved protein, unknown function
PBANKA_1015300	7	rRNA (adenosine-2'-O-)-methyltransferase, putative
PBANKA_1015700	7	protein archease, putative
PBANKA_1018600	7	60S ribosomal protein L21, putative
PBANKA_1019000	7	conserved Plasmodium protein, unknown function
PBANKA_1019360	7	small nucleolar RNA snoR29
PBANKA_1019600	7	vacuolar protein sorting-associated protein 3, putative
PBANKA_1020900	7	ERAD-associated E3 ubiquitin-protein ligase HRD1, putative
PBANKA_1021100	7	DnaJ protein, putative
PBANKA_1021700	7	conserved Plasmodium protein, unknown function
PBANKA_1021900	7	DNA-directed RNA polymerase III subunit RPC6, putative
PBANKA_1027200	7	conserved Plasmodium protein, unknown function
PBANKA_1027500	7	DNA-directed RNA polymerases I and III subunit RPAC2, putative
PBANKA_1028500	7	conserved Plasmodium protein, unknown function
PBANKA_1028800	7	DnaJ protein, putative
PBANKA_1030700	7	conserved Plasmodium protein, unknown function
PBANKA_1037400	7	cysteine-rich small secreted protein CSS, putative
PBANKA_1104000	7	ATP-dependent helicase, putative
PBANKA_1104800	7	actin-like protein, putative
PBANKA_1105600	7	conserved Plasmodium protein, unknown function
PBANKA_1105800	7	TATA-box binding protein, putative
PBANKA_1105900	7	conserved protein, unknown function
PBANKA_1107900	7	triose phosphate transporter
PBANKA_1111900	7	CDK-activating kinase assembly factor MAT1, putative
PBANKA_1114500	7	conserved Plasmodium protein, unknown function
PBANKA_1115900	7	conserved Plasmodium protein, unknown function
PBANKA_1116100	7	conserved protein, unknown function
PBANKA_1116800	7	BFR1 domain-containing protein, putative
PBANKA_1117600	7	LMBR1 domain-containing protein, putative
PBANKA_1118200	7	conserved protein, unknown function
PBANKA_1118300	7	conserved Plasmodium protein, unknown function
PBANKA_1118900	7	F-box protein FBXO1, putative
PBANKA_1120700	7	nascent polypeptide-associated complex subunit alpha, putative
PBANKA_1123100	7	SURP domain-containing protein, putative
PBANKA_1129500	7	bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, putative
PBANKA_1130100	7	RNA polymerase II transcription factor B subunit 4, putative
PBANKA_1131200	7	60S ribosomal protein L7-2, putative
PBANKA_1142300	7	rhoptry protein RHOP148, putative
PBANKA_1201900	7	40S ribosomal protein S20e, putative
PBANKA_1203300	7	methionine--tRNA ligase, putative
PBANKA_1203450	7	conserved Plasmodium protein, unknown function
PBANKA_1203900	7	peptidase, putative
PBANKA_1212100	7	conserved Plasmodium protein, unknown function
PBANKA_1212800	7	MO15-related protein kinase
PBANKA_1216000	7	iron-sulfur assembly protein, putative
PBANKA_1220300	7	prodrug activation and resistance esterase, putative
PBANKA_1220400	7	conserved protein, unknown function
PBANKA_1222300	7	coatomer subunit epsilon, putative
PBANKA_1223200	7	coenzyme Q-binding protein COQ10 homolog, mitochondrial, putative
PBANKA_1223700	7	conserved protein, unknown function
PBANKA_1224000	7	conserved Plasmodium protein, unknown function
PBANKA_1227300	7	conserved Plasmodium protein, unknown function
PBANKA_1229100	7	pre-mRNA-splicing factor CWF7, putative
PBANKA_1230600	7	conserved oligomeric Golgi complex subunit 4, putative
PBANKA_1234100	7	protoheme IX farnesyltransferase, putative
PBANKA_1236700	7	conserved Plasmodium protein, unknown function
PBANKA_1241400	7	conserved Plasmodium protein, unknown function
PBANKA_1242600	7	proteasome maturation factor UMP1, putative
PBANKA_1311800	7	U3 small nucleolar RNA-associated protein 12, putative
PBANKA_1311900	7	conserved Plasmodium protein, unknown function
PBANKA_1312400	7	HSP20-like chaperone, putative
PBANKA_1320000	7	conserved Plasmodium protein, unknown function
PBANKA_1324900	7	U3 small nucleolar ribonucleoprotein protein IMP3, putative
PBANKA_1330100	7	60S ribosome subunit biogenesis protein NIP7, putative
PBANKA_1330800	7	DNA/RNA-binding protein KIN17, putative
PBANKA_1333500	7	conserved Plasmodium protein, unknown function
PBANKA_1337800	7	palmitoyltransferase DHHC5
PBANKA_1338300	7	60S ribosomal protein L6, putative
PBANKA_1339100	7	protein BCP1, putative
PBANKA_1339600	7	PRELI domain-containing protein, putative
PBANKA_1340800	7	conserved Plasmodium protein, unknown function
PBANKA_1341900	7	conserved Apicomplexan protein, unknown function
PBANKA_1342100	7	conserved Plasmodium protein, unknown function
PBANKA_1344900	7	conserved Plasmodium protein, unknown function
PBANKA_1345100	7	conserved Plasmodium protein, unknown function
PBANKA_1346700	7	60S ribosomal protein L23, putative
PBANKA_1347300	7	SAM-dependent RNA methyltransferase, putative
PBANKA_1347500	7	ATP-dependent RNA helicase DBP8, putative
PBANKA_1349500	7	conserved Plasmodium protein, unknown function
PBANKA_1352800	7	cytochrome c oxidase subunit ApiCOX14, putative
PBANKA_1352900	7	ribosomal protein L49, mitochondrial, putative
PBANKA_1353000	7	conserved Plasmodium protein, unknown function
PBANKA_1355800	7	DNA-directed RNA polymerases I, II, and III subunit RPABC4, putative
PBANKA_1361700	7	conserved Plasmodium protein, unknown function
PBANKA_1362200	7	cytidine and deoxycytidylate deaminase, putative
PBANKA_1362600	7	GPN-loop GTPase, putative
PBANKA_1364900	7	U3 small nucleolar RNA-associated protein 15, putative
PBANKA_1414000	7	conserved protein, unknown function
PBANKA_1420000	7	GPCR-like receptor SR25, putative
PBANKA_1421300	7	phosphoglycolate phosphatase
PBANKA_1440300	7	rRNA-processing protein, putative
PBANKA_1440400	7	small subunit rRNA processing factor, putative
PBANKA_1447100	7	CWC16 domain-containing protein, putative
PBANKA_1447600	7	nucleotidyltransferase, putative
PBANKA_1447700	7	elongation factor G, putative
PBANKA_1447800	7	conserved protein, unknown function
PBANKA_1448100	7	conserved Plasmodium protein, unknown function
PBANKA_1449200	7	protein TOC75, putative
PBANKA_1452300	7	conserved protein, unknown function
PBANKA_1456300	7	mitochondrial import inner membrane translocase subunit TIM13, putative
PBANKA_1459000	7	ankyrin-repeat protein, putative
PBANKA_1460200	7	conserved protein, unknown function
PBANKA_1460300	7	GPI mannosyltransferase 2, putative
PBANKA_1461000	7	methyltransferase, putative
PBANKA_1461100	7	pre-mRNA-splicing factor RBM22, putative
PBANKA_1461900	7	conserved Plasmodium protein, unknown function
PBANKA_1462300	7	conserved Plasmodium protein, unknown function
PBANKA_1462800	7	ribosomal RNA small subunit methyltransferase A2, putative
PBANKA_1462900	7	rRNA-processing protein FCF2, putative
PBANKA_0300800	8	octaprenyl pyrophosphate synthase, putative
PBANKA_0401000	8	pre-mRNA-splicing factor PRP46, putative
PBANKA_0410800	8	ubiquitin-protein ligase, putative
PBANKA_0607300	8	zinc finger protein, putative
PBANKA_0614900	8	conserved Plasmodium protein, unknown function
PBANKA_0615000	8	transcription initiation factor IIE subunit alpha, putative
PBANKA_0705300	8	SAYSvFN domain-containing protein, putative
PBANKA_0805000	8	RAP protein, putative
PBANKA_0806100	8	CCR4 domain-containing protein 4, putative
PBANKA_0806600	8	cleavage and polyadenylation specificity factor, putative
PBANKA_0811500	8	conserved protein, unknown function
PBANKA_0901800	8	conserved Plasmodium protein, unknown function
PBANKA_0913800	8	DNA-directed RNA polymerase I subunit RPA2, putative
PBANKA_1003100	8	pre-mRNA-processing-splicing factor 8, putative
PBANKA_1014400	8	acid phosphatase, putative
PBANKA_1017100	8	DNA mismatch repair protein MSH2, putative
PBANKA_1021600	8	conserved Plasmodium protein, unknown function
PBANKA_1033200	8	DNA damage-inducible protein 1, putative
PBANKA_1108100	8	guanidine nucleotide exchange factor, putative
PBANKA_1124800	8	conserved Plasmodium protein, unknown function
PBANKA_1126000	8	E3 ubiquitin-protein ligase RNF5, putative
PBANKA_1131800	8	histone-lysine N-methyltransferase, putative
PBANKA_1216900	8	ATP-dependent RNA helicase DDX42, putative
PBANKA_1231100	8	tRNA pseudouridine synthase, putative
PBANKA_1300600	8	bromodomain protein 4, putative
PBANKA_1303000	8	DEAD/DEAH box helicase, putative
PBANKA_1315100	8	transcriptional regulatory protein sir2b
PBANKA_1317300	8	RAP protein, putative
PBANKA_1322500	8	DNA-directed RNA polymerase III subunit RPC5, putative
PBANKA_1327500	8	conserved Plasmodium protein, unknown function
PBANKA_1338800	8	conserved protein, unknown function
PBANKA_1357600	8	conserved Plasmodium protein, unknown function
PBANKA_1405600	8	U3 small nucleolar RNA-associated protein 6, putative
PBANKA_1408000	8	H/ACA ribonucleoprotein complex subunit 1, putative
PBANKA_1414300	8	transcription factor MYB1, putative
PBANKA_1416100	8	conserved Plasmodium protein, unknown function
PBANKA_1422200	8	cation diffusion facilitator family protein, putative
PBANKA_1429300	8	integral membrane protein GPR180, putative
PBANKA_1433400	8	diphthamide biosynthesis protein 3, putative
PBANKA_1454900	8	conserved Plasmodium protein, unknown function
